user_id,country,device,language,age_group,signup_date
07187a45-14de-47e3-a3b7-97f9eb3a4adf,India,ios,Portuguese,25-34,2025-10-29
2bf64a54-42e2-4d5d-9e63-3084ec7bf835,France,ios,Hindi,45+,2025-08-13
c322b9e9-8e7b-4198-bf64-1628da217613,France,web,Korean,25-34,2025-10-07
1e2e6dd3-da72-479c-9f4d-2ca3ee1c1118,United States,android,Japanese,25-34,2025-11-02
30502fc0-ef17-45b4-9c05-9838878887ed,France,ios,Italian,35-44,2025-08-29
a64373a5-7056-4ada-897b-1c9ef22afef4,Spain,ios,French,18-24,2025-10-05
854d3a70-c72a-41ac-93b9-45d584cd7b82,India,ios,Portuguese,18-24,2025-09-22
24f9bb1c-c082-416f-a29c-fd02be8aec1a,Indonesia,android,Japanese,35-44,2025-09-16
f9d4f011-c588-488a-9709-6b7aee10338e,France,web,Italian,25-34,2025-09-09
85efdc37-6083-4388-8a00-b8ecb0eb05fa,Brazil,ios,Hindi,<18,2025-10-16
6d1583a5-e437-4182-8f2b-e7517c680aa1,Spain,web,Portuguese,18-24,2025-10-21
5fc7fba3-b1ba-4beb-ad2a-dac747be2ec0,France,web,Chinese,35-44,2025-11-30
dcd8c790-05d4-4b48-a538-b4a57eed3748,Spain,android,Portuguese,<18,2025-10-01
f3744926-6024-4f9b-b2ec-ec06208a8f73,Germany,android,Russian,25-34,2025-08-17
8eac323a-6633-48ed-b26b-7cae661aa623,Indonesia,android,Chinese,35-44,2025-10-23
5e3a6042-16e5-441d-802e-5bc25958a2ef,UK,android,Japanese,18-24,2025-11-10
afc09e64-8923-46bd-9fc0-d3dbc47c795b,Brazil,android,Hindi,<18,2025-10-02
3e645ff5-60e3-41af-9a0f-84a1a84d2c01,Brazil,android,German,<18,2025-11-06
f33f1ef5-6f9e-4fba-bc3c-0fe8c584798f,India,ios,Spanish,18-24,2025-10-19
73d97405-3d5b-4f9b-a9f8-ca2538d2cfa7,Spain,web,Korean,<18,2025-08-23
e3db6868-c19b-4489-978e-9f74fe918857,United States,android,Korean,18-24,2025-10-31
9bb16549-1a82-4f08-9563-85632f908887,Brazil,ios,Portuguese,35-44,2025-10-21
aadb285a-1c48-438a-98b5-84d323000332,Spain,web,French,45+,2025-10-29
4683ed18-8a4d-4db2-afae-0843f4f85ae5,Spain,android,Chinese,25-34,2025-08-13
6c8953ce-491b-4b38-baf7-2b1b113a8f47,Mexico,android,Russian,35-44,2025-09-18
0ec141bf-413b-46ce-96a9-7b1aceaf4281,Mexico,ios,Portuguese,25-34,2025-09-05
4bbdeecb-232e-4294-b1d4-7140b6a4ecf4,UK,web,Hindi,25-34,2025-08-13
5a7666a6-5acd-4e00-b6f7-e05b46c334cf,Germany,android,Spanish,18-24,2025-10-29
0b883a56-2664-4c2e-bc28-a5258395a9a2,UK,web,German,45+,2025-09-23
784e84e4-66a0-4531-b27e-2610e4dd1985,France,ios,Spanish,25-34,2025-12-02
7137908f-56c8-450f-8143-b17bc26b5e2b,United States,android,Russian,25-34,2025-09-28
7f65ca9e-f398-41e1-85ea-6b32e64d3dba,France,web,Spanish,35-44,2025-11-09
44f2622f-e938-4e5b-af9c-db48c1826228,Philippines,ios,Spanish,45+,2025-11-23
289b11df-0c87-4e96-84ff-e488dab9234a,France,ios,Japanese,45+,2025-11-03
87df3483-7218-42a2-ab53-681b50b64fa6,India,android,Hindi,25-34,2025-09-02
eb5e77cf-a215-476d-b33b-736361d22abb,France,web,Hindi,45+,2025-10-12
e96777a2-8016-4647-9d59-52222670fdda,UK,android,Italian,35-44,2025-10-02
a02507b8-c6f0-4214-a054-223a6d800b9b,Brazil,android,Portuguese,18-24,2025-09-23
c4605352-087f-4be0-b954-be6f54648979,Brazil,web,French,25-34,2025-08-28
ced1e6e2-5141-4d45-8d8c-665af656e062,Mexico,web,Italian,<18,2025-11-03
03e4435b-3a7e-4279-94c7-6600a7371a63,United States,web,Hindi,25-34,2025-09-06
d2722cac-a135-4681-acf3-ab8d9756abe0,United States,ios,Korean,25-34,2025-10-04
4addbf32-d514-4fb2-bc2d-e58cb7e2672b,India,ios,Portuguese,18-24,2025-09-12
4b2ee6c3-9c7d-4129-83de-dc35c7f61486,UK,web,Russian,<18,2025-09-03
e09613b2-958a-4640-ade9-4d6100a1d329,Mexico,ios,Japanese,<18,2025-10-02
0141d71e-335e-48c7-be03-c76d064a2a6d,Philippines,android,German,<18,2025-10-07
989610fe-dafa-4791-8b5a-2f04c9289b28,United States,web,Korean,18-24,2025-08-24
abfb759b-aba3-4f68-b1a8-5b2fc7737ce4,Brazil,android,Hindi,45+,2025-12-01
08ffec94-49e4-4420-86c0-acf9d81526d2,France,web,Portuguese,<18,2025-11-22
d48e2915-91c9-4746-9089-ad709e8dc47b,France,android,Hindi,45+,2025-10-27
e2021025-bc1b-4c5d-b91b-bed21bde815e,Mexico,web,Chinese,35-44,2025-11-05
249a4239-543e-4214-8808-329f8b7326c3,UK,android,Italian,18-24,2025-10-13
afe13e12-b063-42e7-81c3-5bb1bbbb423f,UK,web,German,45+,2025-09-06
ced6333d-23e4-4f25-acfa-c488426c4f0e,Germany,web,German,<18,2025-11-02
db53fbef-7689-4d6e-959f-81e82b794ac4,Indonesia,ios,French,<18,2025-10-25
47038b06-0857-44a2-b9a9-a1fb07b75468,United States,android,Chinese,45+,2025-09-10
855013a9-eeb5-445e-9125-ede66f789e1b,UK,ios,Spanish,45+,2025-09-20
2b00cc81-8cdd-4af7-a81c-3ab51df20201,Brazil,android,Chinese,35-44,2025-10-17
a6216c1f-4b03-42af-9762-25a1ef04c0c4,Mexico,ios,German,18-24,2025-10-04
6033d3e4-7920-4e08-a52b-482ee60e01ca,Philippines,web,Korean,25-34,2025-09-24
ea65ad4f-3b49-4460-ba72-f868c9a64169,Germany,ios,French,35-44,2025-09-27
111fbe74-6b4a-4061-93cb-be2e10e949c3,Spain,ios,Russian,35-44,2025-10-20
c082b539-5b6b-486c-badd-9f6dd2abc94e,India,web,Korean,35-44,2025-10-10
80987819-b419-4e55-b257-837064029dcf,Philippines,ios,Portuguese,<18,2025-08-30
a13d5db8-4a24-4f07-9c06-caa04581ddd0,Spain,web,Spanish,45+,2025-09-24
92ab488d-ebea-486f-8cd2-652c6a1a937c,France,android,Italian,18-24,2025-10-22
8593312e-d63f-4c9f-8cb3-8d8fea0b664d,India,ios,Russian,<18,2025-10-19
b7de3b51-bccb-4684-9529-300f723d8848,United States,web,Korean,35-44,2025-09-05
1232aabe-fadf-48f2-9500-afe65699365a,Brazil,web,Portuguese,18-24,2025-10-06
bae7ef14-0dc9-4d7a-8aca-8214d5682327,India,ios,Hindi,<18,2025-10-30
71b4334c-f7a9-4fa3-b08f-5e87436a8a57,Indonesia,android,Japanese,25-34,2025-10-25
aed35c15-9e31-45a8-b086-abb059f77796,Spain,ios,Spanish,35-44,2025-11-01
e4497549-c1f1-442a-8aeb-b3d043a717eb,United States,web,Italian,<18,2025-11-04
b187c5ad-56f3-4768-86e2-f209c11a002c,Indonesia,android,French,<18,2025-11-18
af338213-7633-4129-94ac-2e431e629a08,France,ios,Chinese,35-44,2025-09-02
b0ae18b1-d389-463e-b891-12494ef1f1b1,Indonesia,web,Japanese,25-34,2025-11-09
ff1ba5fb-d365-42cc-ace4-d3382fe7711f,Germany,ios,Spanish,45+,2025-10-24
c233e600-b097-40c0-8a54-083d9fdc48f0,Germany,android,Russian,25-34,2025-11-18
9343955c-825f-4c0e-b00c-57a1480bcc72,Mexico,android,Hindi,35-44,2025-08-30
f914ee21-ae0c-40fa-aa7b-f3f83a4eaa9f,Philippines,android,French,45+,2025-09-26
3c21a819-7f29-4630-875e-99a91405b138,Philippines,android,German,<18,2025-08-28
5ffbb7f4-5deb-4d18-a273-a4fee69429e8,United States,android,Korean,25-34,2025-09-06
509d9758-8041-4921-b276-8f508f61bbd5,France,ios,Korean,25-34,2025-11-10
5e0eaf18-056e-4d31-8d3a-1610861984f8,UK,android,French,45+,2025-11-09
afa3bf58-00c3-4a1d-b8bc-eb82c8b1394b,Germany,android,German,<18,2025-11-06
e8b0ec23-7702-46c9-aa55-e63173612769,United States,web,Korean,25-34,2025-08-31
0803ca2c-8e8c-46cf-a203-a456263854c8,UK,android,Spanish,45+,2025-10-03
dac36897-038b-41f7-9118-f1f915084bef,Philippines,web,French,25-34,2025-10-29
39818a08-ff77-4c19-a914-0134fa573924,Mexico,web,French,<18,2025-09-02
de58a0f4-07fa-40e7-b625-ffbb7c052df3,Indonesia,web,Russian,<18,2025-09-19
82b184cb-dc1a-48cf-9e08-acef197d3dd2,Germany,ios,German,18-24,2025-08-28
b5d97190-78eb-49a3-99d9-1b58ef50d0d3,United States,ios,Russian,45+,2025-09-27
62c6faf2-c4ce-4945-92b6-b8395f69adc5,India,web,German,35-44,2025-09-18
73355096-b2f4-410c-a5b6-589283b1ab1c,UK,ios,Russian,25-34,2025-10-28
a1063c02-f986-41fe-95db-5593a1f9bbc9,Indonesia,android,French,<18,2025-11-21
b6595c12-1449-41d2-9980-6509ceba0693,Germany,ios,Chinese,25-34,2025-08-19
ce3ee207-2de9-42b7-96a7-eb697a2b954c,Philippines,android,Chinese,25-34,2025-11-09
a1eb9ff8-e77f-4ee5-b1aa-4509dcca3bbc,France,android,Chinese,35-44,2025-10-27
271ecd14-636e-42df-946a-11a7cbf979c5,UK,ios,French,<18,2025-11-04
a71cf0f2-c122-4c0f-870c-7d9f71d321b1,Philippines,ios,Korean,18-24,2025-10-18
af29fc2e-065e-486a-92a4-a54606afcc6a,Germany,web,Hindi,45+,2025-11-11
2668cdc8-0c51-4d50-b4ec-1828db0d5985,UK,ios,Italian,25-34,2025-10-26
304fdc57-6c66-4dea-b2d0-e5e589467127,Indonesia,ios,Hindi,35-44,2025-12-02
493c9383-2724-4a8d-b40a-a621b1361eeb,Germany,ios,Chinese,35-44,2025-09-04
8c76870e-eb68-428d-8091-1d046b311684,Spain,android,Korean,45+,2025-09-26
4644af00-ea5a-4ccd-a4c6-4a3181535431,United States,android,French,45+,2025-11-17
f52d40ec-6db7-493d-bc2f-3fa3f6b9a79f,Indonesia,android,Portuguese,<18,2025-10-29
8e42127a-3889-41a2-80b7-5600e0ab8a70,UK,web,Korean,25-34,2025-11-28
aee1d8f6-0e3f-423f-95ce-d53bae2bd27a,France,web,Portuguese,25-34,2025-11-27
299cb1f0-d8c9-4063-92b7-01c489463d6c,Philippines,web,French,45+,2025-09-24
72eb3804-8bfc-4294-ac86-868068a731f8,India,android,Spanish,18-24,2025-10-27
5368ef06-f2bf-4abb-8949-4f5220563891,Philippines,ios,German,25-34,2025-09-05
e0c16496-4fa0-4671-8d20-7db391bcbefd,UK,web,Italian,35-44,2025-08-05
5d9b119f-013b-4ce0-ae20-5884d7e466ff,Philippines,web,Hindi,45+,2025-11-17
c31ffb84-15ab-4b2f-876c-3c666c6657b7,United States,android,Russian,25-34,2025-09-13
3602a59e-f3cb-4aa1-aa63-69a5536da880,Germany,web,Russian,<18,2025-08-14
1db17583-fe47-4b64-8e2d-e3c228101719,India,ios,German,45+,2025-08-29
b4cab9d5-6424-4227-8196-1f72f4420622,Brazil,android,Korean,35-44,2025-10-02
5c06267d-19c1-4e51-929b-a10b3f0bab2d,UK,android,Russian,<18,2025-11-20
0514f894-5eb3-4aae-936e-7cc8e8377c2b,Mexico,ios,Japanese,45+,2025-08-14
fce409ac-c5aa-4ea6-9ef8-079405db1bf3,Brazil,ios,Russian,45+,2025-12-02
1061fa00-7988-46c9-8aed-08e26a7a0a3d,Philippines,ios,French,25-34,2025-09-21
ee2e7fdd-9af5-47a9-9760-883fda56ddb2,UK,web,German,<18,2025-10-28
76ee9621-cec8-425d-8e01-9fe5e5a78d59,Spain,ios,Italian,45+,2025-10-04
8eefc92f-7348-4dad-aa80-746849a3112b,Mexico,android,German,35-44,2025-10-03
62595d0d-ff1e-4d20-a5e0-b5a0f20a67aa,India,ios,Italian,<18,2025-10-08
6a3030a6-a646-4914-9bc8-8df510c3ac2f,France,android,Japanese,25-34,2025-10-21
43bb30c7-c4d3-42a5-9fd0-7d6d9302134e,Spain,android,Russian,18-24,2025-11-10
87c870bd-9aa6-4ea3-81d9-519b1463e0fc,Brazil,web,German,45+,2025-11-27
53554cdd-ae0d-4539-9128-ca944ffcb3ad,Germany,ios,Portuguese,18-24,2025-11-01
231af233-a553-4a86-91ab-a5633161d1cb,United States,web,Chinese,45+,2025-08-05
b5a2f084-4bc5-493f-bdfd-4fd0db17e900,France,ios,Japanese,25-34,2025-08-15
98a0ed61-b141-47c8-8bd5-0d70dc1ffd96,Spain,ios,Korean,25-34,2025-10-03
2ee6e0b5-464b-43eb-994a-eeb059b49a1b,Germany,ios,Portuguese,25-34,2025-11-19
17616b30-040b-4ce7-80b1-adebca095852,Germany,ios,Italian,25-34,2025-08-20
f03a4a85-c7b2-4a7f-b368-571c75ce62f3,UK,ios,German,<18,2025-11-25
ffc11d92-97df-4471-a0ed-3fd2a30cf8a8,Spain,android,Italian,<18,2025-10-13
23af8e93-ce0d-43bb-9508-cb31f5dc2670,India,android,Italian,45+,2025-10-02
eeb22d41-6c80-44e6-af83-8bd92a232941,Philippines,ios,Japanese,<18,2025-11-24
0ef8903c-0877-4f18-b056-8056d7165180,Mexico,android,Portuguese,45+,2025-09-21
0725b15b-df52-449e-b6e3-93f732bd4716,Mexico,web,German,<18,2025-09-14
c5083199-58c9-4994-9af1-b295ae537095,Brazil,web,Russian,<18,2025-09-07
ef1e9bf4-d82c-4469-9db3-582705760523,Brazil,web,Spanish,<18,2025-11-27
9e09e6c9-1008-4c2f-98e1-51ba1f09142a,Mexico,ios,Hindi,35-44,2025-11-14
384cb1cd-5047-4ada-bb1f-6912389b8e35,India,ios,Hindi,25-34,2025-11-14
9b2f504f-645d-4aaf-9a0b-aa4e239c5f61,United States,android,Japanese,35-44,2025-08-22
8fbfccc6-abbc-4263-9edc-7502f4df8862,Indonesia,android,Korean,<18,2025-09-22
8103f7ed-afa0-43d1-a838-8ea39b9b19f1,Philippines,android,French,<18,2025-10-26
41dfc38c-60fb-485e-8dac-06f250c43ae3,United States,web,Spanish,35-44,2025-11-23
e66342a1-716e-4467-bd5a-3075d2ae3248,UK,web,German,45+,2025-11-02
abe22e0b-28a5-4a75-8ea4-757941637f1a,Indonesia,web,Hindi,25-34,2025-11-18
fa4aebdb-29e3-42a6-beac-5677a7d299f9,Indonesia,web,Korean,45+,2025-09-23
c29ba27d-bbcf-4b4f-b8f4-748c280fa153,Spain,android,French,25-34,2025-08-28
d8343d96-e027-4ae7-a54c-40a3e0f15bf2,India,ios,Portuguese,18-24,2025-10-11
9a7f13f0-a67b-4ed0-864f-7b7486e2b3c0,India,ios,German,25-34,2025-09-17
61076722-9041-45cb-b562-2b4d442ae913,Indonesia,web,Italian,45+,2025-09-18
66d8387c-f869-49a1-b84f-d54d234c2e66,Spain,ios,Korean,25-34,2025-08-24
aa1f4b04-50e1-46e2-9b4e-46bdbca707fd,Philippines,ios,German,18-24,2025-09-15
316da9ff-9152-46fb-90a0-bb0728e11b61,Indonesia,ios,Spanish,18-24,2025-11-05
8db66bd6-ad4b-4f2a-941a-21954bf3b43a,France,web,Italian,<18,2025-08-26
1af6812d-e35b-4ffb-9242-588499631da9,Brazil,android,Spanish,18-24,2025-09-28
bca4f31b-59b6-4a6c-8278-d2a07000c239,Brazil,android,Chinese,35-44,2025-10-16
707a10b5-1a7e-432c-818a-c758ede6759c,United States,ios,Hindi,45+,2025-10-07
59ffb368-baea-4927-a5c6-bffbfa69dfbf,UK,android,French,35-44,2025-08-09
dbd1738d-2f88-4f36-9d6f-fe3d5b7a9c80,Brazil,android,Korean,35-44,2025-10-08
7937f53b-8b30-4ff5-b406-ec34893d23da,Germany,web,Italian,45+,2025-10-26
5b5d8a18-579c-4221-a909-bfbb471e8bd0,United States,web,Hindi,35-44,2025-08-15
5243a70e-a48b-4b5d-a545-d39c2669b434,Brazil,ios,Japanese,35-44,2025-09-19
a40c4d3c-fd03-4dec-82d9-da7874509ccf,UK,ios,Spanish,35-44,2025-10-10
ed2be37c-860b-4867-9f38-98f7a6715d39,India,ios,Chinese,18-24,2025-10-25
b8c02703-af56-4a03-bf81-df8fc573f4b9,India,web,Spanish,45+,2025-09-22
32c4764d-349b-434a-8c3f-087b8daeae34,Philippines,android,German,45+,2025-09-15
11350d26-f701-4965-9e3b-fb5fcaf04d5a,Indonesia,web,Portuguese,45+,2025-11-26
f3168f32-f465-4aad-83f5-b7500c3d3df0,France,web,Chinese,35-44,2025-09-16
8c980c75-9263-461b-a93b-6497547472c7,India,android,Chinese,18-24,2025-08-31
96ace93a-7a46-40b9-9a2e-a114b2e15e0d,Spain,android,French,45+,2025-11-21
99c1ba4b-a1ca-48d1-ab57-f6ca17ee440d,Brazil,ios,Korean,25-34,2025-08-28
cb3c8104-ec76-4634-a1ea-f128ec4a9c46,Spain,android,Japanese,45+,2025-11-07
f8623616-dac4-47e6-bfe7-c3798287ed62,UK,android,Japanese,<18,2025-09-14
206e63d4-afcf-4ca5-a190-94705dfa5e1e,India,android,French,25-34,2025-11-06
1ca744b4-f5ac-42ff-8968-22adde4ddeb9,France,android,Spanish,45+,2025-10-31
885da47b-df57-4b5f-b6c9-3b0809b6492a,UK,ios,Russian,35-44,2025-09-10
d020f856-e022-49e1-808c-4859f83170c9,Germany,ios,Hindi,45+,2025-11-23
35e86c4b-d509-4943-9339-fa55d31c2f9f,Germany,android,Russian,18-24,2025-11-13
721fe587-e4e0-40de-98c2-376ae9f5f2aa,Spain,android,German,18-24,2025-11-03
06fec86b-7ddf-4b11-bb7b-821789a81ca4,Indonesia,ios,Japanese,45+,2025-11-11
b761796c-fdfd-4409-938a-55dcca4f076d,United States,ios,Korean,35-44,2025-09-24
04ca9d1f-f5a5-4e2a-a536-2887ffd62722,Indonesia,android,Portuguese,35-44,2025-11-24
89ffb5b6-1aa0-4a72-baea-6fdead0a235a,Philippines,web,Spanish,35-44,2025-11-13
4dee2793-5c24-4fed-909f-6206ac7b847e,Indonesia,ios,Korean,45+,2025-12-03
f3d084c4-60ad-4d14-a459-a7d09a1d65fe,Philippines,ios,Korean,45+,2025-10-12
b39b8306-c4b8-4bbc-b7ff-ef5c29bea05c,Philippines,ios,Italian,<18,2025-10-07
4c111ef2-b729-4b57-a0ae-175a189c1af7,France,android,Chinese,18-24,2025-09-06
0f62ebc8-6483-48ec-ac79-ef59ebac0033,India,android,Hindi,25-34,2025-09-18
45c7b8e2-9516-4da2-987b-5b5c14ea8b5a,France,ios,Chinese,25-34,2025-10-04
ed281363-c6dc-4f57-a812-11bd2cea7aac,Philippines,android,Korean,18-24,2025-10-27
9f5c3dbc-f31e-4361-bf19-e37c7f98f99a,UK,android,French,<18,2025-11-29
6adc2229-a638-4a15-95a1-0647efa679ab,Germany,ios,Russian,18-24,2025-11-04
f2c26b79-3dda-4057-8dae-277064909c0f,Philippines,android,Italian,<18,2025-10-28
b96805d6-488a-40c0-afbb-a0b47f950488,France,web,Chinese,<18,2025-09-04
75bb4917-f770-4cba-a4e2-6b2e09d9b49d,UK,android,German,35-44,2025-10-28
86d38c8a-2897-4e78-a7da-01e2d4eb82ae,France,android,Portuguese,18-24,2025-09-05
544d3b60-ef67-4c8c-9508-93f02617b03b,Indonesia,ios,Portuguese,25-34,2025-08-15
6ab3686b-f8bb-438e-9f5c-605b7e6f3a27,Brazil,ios,Hindi,45+,2025-10-06
e985d284-9cc6-434a-afba-47ce80153f20,Spain,web,German,45+,2025-11-24
35b21979-4c80-47a9-9d3c-f670f06b4595,United States,android,Chinese,18-24,2025-09-07
12c9448e-3a7b-4cbb-8bc8-8bf7e06eee32,France,web,Chinese,45+,2025-11-04
2e513070-33c9-4b49-bd08-16cc0ba5ee05,United States,web,Korean,<18,2025-08-07
2601f8f8-f0b4-49d5-addf-d12c42b01ee0,Mexico,ios,Chinese,45+,2025-10-31
e5b98e47-73ec-4ae8-8461-6345fb81b772,France,android,German,<18,2025-08-25
634c478b-c2f0-42d8-8792-c830f61466ae,Brazil,ios,Portuguese,<18,2025-08-24
393d930b-db62-44b1-93de-2a8681fa097d,United States,web,Korean,25-34,2025-09-14
611ae799-b3ed-4d16-9bf0-5bf2333d8608,Philippines,web,Spanish,45+,2025-09-19
2fc57984-7131-443b-98c3-b6483894667a,France,ios,German,25-34,2025-09-10
d91f8c62-ef04-4a8f-b94e-33f5aa6029aa,India,ios,French,45+,2025-08-23
1603e233-b70f-4461-97c1-a43b0e9b649e,Spain,ios,Chinese,<18,2025-08-06
ed1bce1c-a25c-4065-96a3-5371e7faaafb,Brazil,ios,Portuguese,45+,2025-11-08
b7b75387-2866-4186-a662-440a355bd360,United States,ios,Russian,25-34,2025-10-10
8ec7dc2d-c4f2-4274-bd71-61baeb94ab09,Brazil,web,Chinese,35-44,2025-11-19
0cae5e5a-85ae-43b9-8e44-8ce54a1decbc,UK,ios,French,25-34,2025-09-25
37165d68-ad4a-4c95-a538-07d25ad2524c,Spain,android,Portuguese,35-44,2025-11-05
850f7d56-53d4-43f9-ab89-961c79d7e634,Philippines,web,Hindi,18-24,2025-09-12
d0456192-c608-4d55-aa8a-d65ffccd9ce8,France,web,Chinese,25-34,2025-11-14
1f2eed0c-b0cf-4e19-9b6f-b986983370ab,France,android,Korean,45+,2025-08-09
8928ce78-cf82-4395-90f3-4e6c41ee8389,France,android,Italian,35-44,2025-10-30
60ed6f78-be08-4373-9275-5572be69924c,Spain,web,German,45+,2025-08-20
c8ec19f6-4840-464d-ab78-ab86738addd8,India,ios,French,35-44,2025-11-15
1c0980cf-f5ac-4f17-a6ff-aaba67f51dfc,Mexico,web,Chinese,25-34,2025-11-24
c389d915-0ea9-487e-a967-396fcc6f8df6,Germany,web,Spanish,25-34,2025-11-26
2d875909-213e-401b-939a-45e70ae5f5e8,Indonesia,android,Russian,45+,2025-11-12
4a00d880-3d58-49f3-9777-54570bf77678,United States,web,Portuguese,25-34,2025-08-24
b893d5d2-c3dc-4788-9d5c-8b89acb306db,India,ios,French,45+,2025-10-25
5cb4cd49-bb66-4f42-b3f4-b41668de0419,Philippines,android,German,<18,2025-09-18
e0a37ad0-2141-447e-82b3-5553691ba1a9,United States,web,Chinese,35-44,2025-08-30
21135370-c1d9-4dcf-8b14-d792dce724fc,France,web,Spanish,45+,2025-08-20
5d9bc751-c20a-4492-a106-93952e1b5f85,Brazil,ios,Portuguese,35-44,2025-09-22
ffc0bdb8-da64-4b98-a15b-86672e12efc8,Philippines,web,German,<18,2025-08-08
7bd49292-dfea-4a83-8425-df9fa35c32dd,United States,web,Portuguese,35-44,2025-10-28
12ffa141-f8be-4553-9aee-aec5f16aa9c7,France,web,German,45+,2025-10-08
b85954dd-ab28-45da-b70f-ae831ab74875,United States,web,Chinese,25-34,2025-11-18
b48aeadb-9d54-4a61-b75e-ae8986901f56,Brazil,ios,Italian,35-44,2025-10-05
0a0f9fb9-5102-4595-81d8-639c51004ca7,France,web,Japanese,35-44,2025-09-06
c211ef73-7f1b-45c8-b7ad-4de097f1a061,Mexico,web,Korean,<18,2025-10-26
faa017f0-a299-4fdb-a347-4148c4cc24f3,India,web,Italian,18-24,2025-09-05
0855a7e9-1edb-4779-9bc3-40b06ac44dfd,UK,android,Japanese,25-34,2025-10-13
560bbe5d-c4c7-4d92-ab97-5a63423118e7,Indonesia,ios,Chinese,45+,2025-08-05
213612bf-80ea-4984-ab91-efa9e302f446,Spain,android,Chinese,<18,2025-10-30
7b70e971-7779-4706-95a8-165e711be989,Indonesia,android,Chinese,45+,2025-09-30
feb791c4-f70a-4398-bcb1-bbea24ccf9ba,Philippines,ios,Japanese,45+,2025-09-25
97e54c45-6ea7-4932-abaf-30f6c166a5c5,Indonesia,android,Spanish,35-44,2025-10-01
4ddca6f5-f166-4998-8cab-bdb3aecef00c,France,android,French,<18,2025-10-08
19140f0a-f902-439a-ac2f-acf7146d1d19,Mexico,android,Japanese,<18,2025-11-23
9f022921-5208-4e52-b59e-fe24f8993abb,UK,ios,Russian,25-34,2025-09-18
82c6b571-5c49-40a6-b15a-e5589e7102e0,India,web,French,18-24,2025-11-28
f0716ff9-958f-4837-8cd7-acfcc8c47549,India,ios,Russian,45+,2025-08-12
28aef492-bb0c-465a-b106-a77318384857,Brazil,ios,German,25-34,2025-10-09
7bd2015d-dac3-4db8-a919-644f75455198,Spain,ios,Korean,25-34,2025-08-31
99ac86d6-ea75-4ea7-bd3e-b7698ea28110,United States,android,Korean,45+,2025-10-23
02326805-fdc5-41c5-80d2-d5f85ccfdbd2,Mexico,web,Korean,35-44,2025-09-17
74c67524-ce34-45a0-8137-3e143d7bb541,United States,ios,Hindi,35-44,2025-11-01
8b120bd3-ccab-403d-a864-b82c0bf5ab19,UK,ios,Japanese,45+,2025-11-30
768c4535-7fca-43e0-9c73-8cefcadd154c,Indonesia,web,Spanish,<18,2025-11-22
0ff8c45b-9599-4cd7-9a36-754e8f3f6883,India,web,German,18-24,2025-11-04
24afa4d5-7495-4853-bc5d-d89a6ac0d240,UK,web,Chinese,35-44,2025-09-08
a8f21d99-251c-465e-bfac-704630aa5850,Indonesia,android,Japanese,18-24,2025-08-18
81fcad8f-9920-4fa7-8204-2627f67ad49d,India,web,Russian,25-34,2025-08-15
75f468bb-04c8-44f8-82ab-adead26284e8,Indonesia,android,Russian,25-34,2025-09-21
315dab13-9f83-4490-a286-0c956f13623b,Spain,ios,French,45+,2025-09-19
de596d8a-b03b-4c1d-afca-f16bab6a9c7e,Mexico,android,Chinese,45+,2025-12-01
a016595d-603e-47b2-ada4-a498a0af27df,Philippines,web,Hindi,45+,2025-08-28
660aa5df-9019-47aa-9679-19d20b02acd4,UK,android,Russian,35-44,2025-09-08
2de11329-9f08-4bee-88ff-2285f1ec04eb,UK,web,Korean,18-24,2025-08-20
2e8d3ab1-d862-4428-a8b2-66dbe9f5e7c6,Germany,android,French,25-34,2025-10-30
f57057cc-a233-402f-a3db-b5ee258313da,France,ios,Italian,18-24,2025-09-21
a8144cbc-350e-407d-bb8c-df66aa8084cb,Spain,android,Portuguese,35-44,2025-11-28
ef7bd1a0-cc82-4a34-b61a-693975928588,Spain,ios,French,18-24,2025-08-28
1389c4a4-78b8-482b-bcdc-d4e4ddfd0ff7,United States,web,French,18-24,2025-08-29
c3cb3a56-f3f6-414e-a94f-432379751bf3,Indonesia,ios,Russian,45+,2025-11-11
a9420c30-1679-437d-9482-c3e590323b9e,France,web,Japanese,18-24,2025-10-04
d5e26ad0-28de-4fcd-85e5-eb1bec5a080c,Mexico,web,Chinese,18-24,2025-09-28
6ebbe281-c54a-4473-809f-3cf2b827e5f5,Mexico,ios,Italian,18-24,2025-09-11
0f48b42b-4d39-4028-adc8-eb672f28cb17,Spain,ios,Korean,<18,2025-10-08
7826cb3a-80a9-4490-8ec2-f33c20d74790,Mexico,android,Japanese,25-34,2025-08-08
e3634c77-06bc-4f68-815c-d2cef850940f,Germany,android,German,25-34,2025-10-29
5ebbf296-4301-461a-8925-9e420076f25c,UK,ios,Russian,18-24,2025-11-10
4f4eddbe-c31d-473f-bbd7-5bebfd189457,Brazil,ios,Chinese,45+,2025-09-20
06fae694-2d44-4b08-ad86-493e62a99406,Philippines,ios,Spanish,45+,2025-10-09
c6eb735c-2221-423c-be5d-c1c5c5eadbc2,United States,ios,Korean,45+,2025-09-13
7c03c068-5312-49be-a89e-8398049329bc,Indonesia,web,Japanese,25-34,2025-08-21
50a2fd19-ae65-41e1-83ae-59354fc6b4f6,Philippines,ios,Korean,35-44,2025-10-02
70f17c88-7c7d-4e18-8fa5-c308157bd0ce,Indonesia,ios,Chinese,18-24,2025-11-22
7c580541-adb3-4d24-938d-ec3ba690d4cd,India,ios,German,25-34,2025-10-04
